UID,Status,Group,Title,Price,Qty,Title_Issue
438648,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell 3120 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",114.99,,"Dell 11 3120 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor"
438649,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell 5190 Education Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Dell 11 5190 Education Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438650,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell 3180 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",99.99,,"Dell 11 3180 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor"
438651,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell CB1C13 Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Dell 11 CB1C13 Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438652,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell 5190 2-in-1 WFC LCD Touch Screen Assembly Replacement Laptop LCD LED Screen Display Monitor",199.99,,"Dell 11 5190 (2-in-1 WFC) LCD Touchscreen Assembly Replacement Laptop LCD LED Screen Display Monitor"
438653,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell 3180 Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"Dell 11 3180 Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
438654,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell 3100 Chromebook LCD Touch Screen Assembly Replacement Laptop LCD LED Screen Display Monitor",199.99,,"Dell 11 3100 Chromebook LCD Touchscreen Assembly Replacement Laptop LCD LED Screen Display Monitor"
438655,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell 3100 Touch Chromebook LCD Panel 40 Pin NEW Replacement Laptop LCD LED Screen Display Monitor",54,,"Dell 11 3100 Touch Chromebook LCD Touch Panel, 40-Pin - NEW Replacement Laptop LCD LED Screen Display Monitor"
438656,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell 3189 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",199.99,,"Dell 11 3189 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor"
438657,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell 5190 Non Touch Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Dell 11 5190 (Non-touch) Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438658,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell 3120 Chromebook LCD Assembly Touch Replacement Laptop LCD LED Screen Display Monitor",79.99,,"Dell 11 3120 Chromebook LCD Assembly, Touch Replacement Laptop LCD LED Screen Display Monitor"
,"Dup title",,"Dell 11 3100 Non-touch Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 105"
,"Dup title",,"Dell 13 3380 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",199.99,,"Line 106"
,"Dup title",,"Dell 11 3181 Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 107"
,"Dup title",,"Dell 11 5190 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",119.99,,"Line 108"
,"Dup title",,"Dell 11 3120 Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 109"
,"Dup title",,"Dell 11 3120 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",114.99,,"Line 110"
,"Dup title",,"Dell 11 5190 Education Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 111"
,"Dup title",,"Dell 11 3180 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",99.99,,"Line 112"
,"Dup title",,"Dell 11 CB1C13 Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 113"
,"Dup title",,"Dell 11 5190 (2-in-1 WFC) LCD Touchscreen Assembly Replacement Laptop LCD LED Screen Display Monitor",199.99,,"Line 114"
,"Dup title",,"Dell 11 3180 Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 115"
438659,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP Fortis 14 G10 Chromebook Non Touch LCD Panel Replacement Laptop LCD LED Screen Display Monitor",82.99,,"HP Fortis 14 G10 Chromebook Non-Touch LCD Panel Replacement Laptop LCD LED Screen Display Monitor"
438660,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 14 G5 AMD Chromebook LCD Touch Panel Replacement Laptop LCD LED Screen Display Monitor",159.99,,"HP 14 G5 (AMD) Chromebook LCD Touch Panel Replacement Laptop LCD LED Screen Display Monitor"
438661,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G9 EE Touch Intel Chromebook LCD Panel Glossy NEW Replacement Laptop LCD LED Screen Display Monitor",54,,"HP 11 G9 EE Touch (Intel) Chromebook LCD Touch Panel, Glossy - NEW Replacement Laptop LCD LED Screen Display Monitor"
,Discard,,"HP 11 G9 EE Touch (Intel) Chromebook LCD Touch Panel, Glossy - PULL Replacement Laptop LCD LED Screen Display Monitor",50,,Pull
,Discard,,"HP 11 G6 EE Chromebook LCD Touch Panel, 40-Pin, Glossy - PULL Replacement Laptop LCD LED Screen Display Monitor",50,,Pull
438662,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP Fortis 14 G10 Chromebook Touch LCD Panel Replacement Laptop LCD LED Screen Display Monitor",129.99,,
438663,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G9 EE Intel Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G9 EE (Intel) Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
438664,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G9 EE Intel Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G9 EE (Intel) Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438665,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G9 EE Intel Chromebook LCD Touch Panel Replacement Laptop LCD LED Screen Display Monitor",112.99,,"HP 11 G9 EE (Intel) Chromebook LCD Touch Panel Replacement Laptop LCD LED Screen Display Monitor"
438666,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 14 14A-NA006ZDX Non Touch Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",99.99,,"HP 14 14A-NA006ZDX Non-Touch Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor"
438667,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 14 G7 Touch Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",73.99,,
438668,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 14 DB-0050NR Non Touch Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",104.99,,"HP 14 DB-0050NR Non-Touch Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor"
438669,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 14 x360 14c-ca0 Chromebook LCD Touch Screen Digitizer Module Replacement Laptop LCD LED Screen Display Monitor",159.99,,"HP 14 x360 14c-ca0 Chromebook LCD Touchscreen Digitizer Module Replacement Laptop LCD LED Screen Display Monitor"
438670,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 14 x360 Chromebook LCD Touch Screen Digitizer Module Replacement Laptop LCD LED Screen Display Monitor",171.99,,"HP 14 x360 Chromebook LCD Touchscreen Digitizer Module Replacement Laptop LCD LED Screen Display Monitor"
438671,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP V-Series Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 V-Series Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438672,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G7 EE Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G7 EE Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
,Discard,,"HP 11 G5 EE Chromebook LCD Touch Panel, 40-Pin, Glossy - PULL Replacement Laptop LCD LED Screen Display Monitor",50,,Pull
438673,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP x360 G3 EE Chromebook LCD Touch Screen Module Finger-Touch Only Replacement Laptop LCD LED Screen Display Monitor",124.99,,"HP 11 x360 G3 EE Chromebook LCD Touchscreen Module (Finger-Touch Only) Replacement Laptop LCD LED Screen Display Monitor"
438674,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G6 EE Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G6 EE Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438675,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G8 EE AMD Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G8 EE (AMD) Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
,Discard,,"HP 11 G7 EE Touch Chromebook LCD Touch Panel, Glossy - Pull Replacement Laptop LCD LED Screen Display Monitor",50,,Pull
438676,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP x360 G3 EE MediaTek Chromebook LCD Touch Screen Module Finger-Touch Only Replacement Laptop LCD LED Screen Display Monitor",124.99,,"HP 11 x360 G3 EE (MediaTek) Chromebook LCD Touchscreen Module (Finger-Touch Only) Replacement Laptop LCD LED Screen Display Monitor"
438677,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G7 EE Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G7 EE Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438678,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G8 EE Intel Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G8 EE (Intel) Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
438679,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 14 G6 Touch LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50.99,,"HP 14 G6 Touch LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438680,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G4 EE Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",79.99,,"HP 11 G4 EE Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor"
438681,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 14 G5 AMD Touch LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",114.99,,"HP 14 G5 (AMD) Touch LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438682,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G4 EE Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G4 EE Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
438683,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G2 Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",64.99,,"HP 11 G2 Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor"
438684,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 14 G4 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",149.99,,
438685,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G5 Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G5 Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438686,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G5 EE Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G5 EE Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
,Discard,,"HP 14 G6 Non-Touch LCD Panel - PULL Replacement Laptop LCD LED Screen Display Monitor",50,,Pull
438687,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP x360 G1 EE Chromebook LCD Assembly Finger-touch only Replacement Laptop LCD LED Screen Display Monitor",179.99,,"HP 11 x360 G1 EE Chromebook LCD Assembly (Finger-touch only) Replacement Laptop LCD LED Screen Display Monitor"
438688,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G4 EE Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G4 EE Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438689,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP V-Series Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 V-Series Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
,"Dup title",,"HP 14 G5 (AMD) Touch LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",114.99,,"Line 158"
,"Dup title",,"HP 11 G4 EE Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 159"
,"Dup title",,"HP 11 G2 Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",64.99,,"Line 160"
,"Dup title",,"HP 14 G4 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",149.99,,"Line 161"
,"Dup title",,"HP 11 G5 Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 162"
,"Dup title",,"HP 11 G5 EE Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 163"
,"Dup title",,"HP 14 G6 Non-Touch LCD Panel - PULL Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 164"
,"Dup title",,"HP 11 x360 G1 EE Chromebook LCD Assembly (Finger-touch only) Replacement Laptop LCD LED Screen Display Monitor",179.99,,"Line 165"
,"Dup title",,"HP 11 G4 EE Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 166"
,"Dup title",,"HP 11 V-Series Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 167"
438690,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 14 G6 Non Touch LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",111.99,,"HP 14 G6 Non-Touch LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438691,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G5 Chromebook LCD Assembly Non Touch Replacement Laptop LCD LED Screen Display Monitor",89.99,,"HP 11 G5 Chromebook LCD Assembly, Non-Touch Replacement Laptop LCD LED Screen Display Monitor"
438692,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 14 G5 Intel Touch LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",74.99,,"HP 14 G5 (Intel) Touch LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438693,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G5 Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G5 Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
,"Dup title",,"HP 14 G6 Touch LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",50.99,,"Line 156"
,"Dup title",,"HP 11 G4 EE Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",79.99,,"Line 157"
,"Dup title",,"HP 14 G5 (AMD) Touch LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",114.99,,"Line 158"
,"Dup title",,"HP 11 G4 EE Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 159"
,"Dup title",,"HP 11 G2 Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",64.99,,"Line 160"
,"Dup title",,"HP 14 G4 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",149.99,,"Line 161"
,"Dup title",,"HP 11 G5 Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 162"
,"Dup title",,"HP 11 G5 EE Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 163"
,"Dup title",,"HP 14 G6 Non-Touch LCD Panel - PULL Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 164"
,"Dup title",,"HP 11 x360 G1 EE Chromebook LCD Assembly (Finger-touch only) Replacement Laptop LCD LED Screen Display Monitor",179.99,,"Line 165"
,"Dup title",,"HP 11 G5 Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 162"
,"Dup title",,"HP 11 G5 EE Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 163"
,"Dup title",,"HP 14 G6 Non-Touch LCD Panel - PULL Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 164"
,"Dup title",,"HP 11 x360 G1 EE Chromebook LCD Assembly (Finger-touch only) Replacement Laptop LCD LED Screen Display Monitor",179.99,,"Line 165"
,"Dup title",,"HP 11 G4 EE Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 166"
,"Dup title",,"HP 11 V-Series Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor",50,,"Line 167"
,"Dup title",,"HP 14 G6 Non-Touch LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor",111.99,,"Line 178"
,"Dup title",,"HP 11 G5 Chromebook LCD Assembly, Non-Touch Replacement Laptop LCD LED Screen Display Monitor",89.99,,"Line 179"
438694,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G5 EE Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G5 EE Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438695,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G6 EE Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G6 EE Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
,Discard,,"HP 11 G8 EE Touch (AMD) Chromebook LCD Touch Panel, Glossy - Pull Replacement Laptop LCD LED Screen Display Monitor",50,,Pull
,"Dup title",,"HP 14 x360 Chromebook LCD Touchscreen Digitizer Module Replacement Laptop LCD LED Screen Display Monitor",171.99,,"Line 145"
438696,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G8 EE Intel Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G8 EE (Intel) Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438697,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G9 EE MK Chromebook LCD Screen Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 G9 EE MK Chromebook LCD Screen - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
438698,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G5 EE Chromebook LCD Touch Panel 40 Pin NEW Replacement Laptop LCD LED Screen Display Monitor",54,,"HP 11 G5 EE Chromebook LCD Touch Panel, 40-Pin - NEW Replacement Laptop LCD LED Screen Display Monitor"
438699,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP x360 G1 EE Chromebook LCD Touch Screen Digitizer Module Stylus-compatible Replacement Laptop LCD LED Screen Display Monitor",169.99,,"HP 11 x360 G1 EE Chromebook LCD Touchscreen Digitizer Module (Stylus-compatible) Replacement Laptop LCD LED Screen Display Monitor"
438700,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 11A-NB0013DX Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11A-NB0013DX Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438701,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP 11A-NA0010NR Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"HP 11 11A-NA0010NR Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
438702,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP G6 EE Chromebook LCD Touch Panel 40 Pin NEW Replacement Laptop LCD LED Screen Display Monitor",54,,"HP 11 G6 EE Chromebook LCD Touch Panel, 40-Pin - NEW Replacement Laptop LCD LED Screen Display Monitor"
438703,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 500e Gen 3 Chromebook LCD Touch Screen Digitizer Module Stylus Replacement Laptop LCD LED Screen Display Monitor",279.99,,"Lenovo 11 500e Gen 3 Chromebook LCD Touchscreen Digitizer Module (Stylus Compatible) Replacement Laptop LCD LED Screen Display Monitor"
438704,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 100e Gen 4 MediaTek Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 11 100e Gen 4 (MediaTek) Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438705,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 100e Gen 4 MediaTek Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 11 100e Gen 4 (MediaTek) Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
438706,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 100e Gen 3 Intel Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 11 100e Gen 3 (Intel) Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
438707,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 15 C340-15 Chromebook Touch LCD Module Replacement Laptop LCD LED Screen Display Monitor",395.99,,
438708,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 100e Gen 3 Intel Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 11 100e Gen 3 (Intel) Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438709,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 300e Gen 2 Intel Chromebook LCD Touch Screen 6-pin Gyro Replacement Laptop LCD LED Screen Display Monitor",133.99,,"Lenovo 11 300e Gen 2 (Intel) Chromebook LCD Touchscreen (6-pin Gyro) Replacement Laptop LCD LED Screen Display Monitor"
438710,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 15 C340 Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",249.99,,
438711,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 14 N42 Chromebook LCD Assembly Non Touch Version Replacement Laptop LCD LED Screen Display Monitor",119.99,,"Lenovo 14 N42 Chromebook LCD Assembly, Non-Touch Version Replacement Laptop LCD LED Screen Display Monitor"
438712,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 14 N42 Non Touch LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 14 N42 Non-Touch LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438713,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 100e Gen 3 AMD Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 11 100e Gen 3 (AMD) Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438714,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo X131E Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",64.99,,"Lenovo 11 X131E Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor"
438715,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo N23 Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 11 N23 Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438716,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 100e Gen 2 Intel Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 11 100e Gen 2 (Intel) Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
438717,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 300e Chromebook LCD Touch Screen Digitizer Module Replacement Laptop LCD LED Screen Display Monitor",74.99,,"Lenovo 11 300e Chromebook LCD Touchscreen Digitizer Module Replacement Laptop LCD LED Screen Display Monitor"
438718,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 100S Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 11 100S Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
438719,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 100e Gen 3 AMD Chromebook LCD Panel Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 11 100e Gen 3 (AMD) Chromebook LCD Panel - GRADE A Replacement Laptop LCD LED Screen Display Monitor"
438720,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo N23 Yoga Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor",199.99,,"Lenovo 11 N23 Yoga Chromebook LCD Assembly Replacement Laptop LCD LED Screen Display Monitor"
438721,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 300e Gen 2 MediaTek Chromebook LCD Touch Screen Digitizer Module Replacement Laptop LCD LED Screen Display Monitor",115.99,,"Lenovo 11 300e Gen 2 (MediaTek) Chromebook LCD Touchscreen Digitizer Module Replacement Laptop LCD LED Screen Display Monitor"
438722,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 11e 4th Gen 20J0 Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 11e 4th Gen (20J0) Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
,Discard,,"Lenovo 14e (81MH) Touch LCD Panel - PULL Replacement Laptop LCD LED Screen Display Monitor",102.99,,Pull
438723,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo N22 Chromebook LCD Assembly Touch-Version Replacement Laptop LCD LED Screen Display Monitor",149.99,,"Lenovo 11 N22 Chromebook LCD Assembly, Touch-Version Replacement Laptop LCD LED Screen Display Monitor"
438724,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 300e Gen 2 Intel Chromebook LCD Touch Screen Digitizer Module Stylus 81MB0067US only Replacement Laptop LCD LED Screen Display Monitor",140.99,,"Lenovo 11 300e Gen 2 (Intel) Chromebook LCD Touchscreen Digitizer Module (Stylus Compatible, 81MB0067US only) Replacement Laptop LCD LED Screen Display Monitor"
438725,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 100E Chromebook LCD Panel NEW Replacement Laptop LCD LED Screen Display Monitor",50,,"Lenovo 11 100E Chromebook LCD Panel - NEW Replacement Laptop LCD LED Screen Display Monitor"
