UID,Status,Group,Title,Price,Qty,Title_Issue
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, Non-Touch, TN, 250nits, IN N140HGA-EA1 C5 5D11C12732 Replacement Screen Display",214.37,,"Line 3098"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Non-Touch, Anti-Glare, TN, 250nit, 45%NTSC, INX N140HGA-EA1 C7 5D11J61826 Replacement Screen Display",214.52,,"Line 3099"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Non-Touch, Anti-Glare, IPS, 300nit, 45%NTSC,B140HAN04.E H/W: 2A 5D11F39180 Replacement Screen Display",242.9,,"Line 1839"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-Glare, TN, 250nit, 45%NTSC,AUO B156HTN06.2 1A 5D11F30432 Replacement Screen Display",216.11,,"Line 1861"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, Non-Touch, IPS, 300nits, LG LP156WFH-SPP1 FHDI AG, S360-15 5D11A41183 Replacement Screen Display",238.19,,"Line 1847"
434575,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 15.6"" FHD Non Touch Anti-Glare TN 250nit 45%NTSC INX N156HGA-EA3 C5 5D11J33858 Replacement Screen Display",212.15,,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-Glare, TN, 250nit, 45%NTSC,INX N156HGA-EA3 C5 5D11J33858 Replacement Screen Display"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-Glare, IPS, 300nit, 45%NTSC,INX N156HCA-EAC C2 5D11J12384 Replacement Screen Display",241.74,,"Line 1849"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-Glare, IPS, 300nit, 45%NTSC, AUO B156HAN02.1 QA 5D10V82435 Replacement Screen Display",251.11,,"Line 1857"
,"Dup title",,"Lenovo FRU LCD SD10W73241( THOR BOE 15.6'' FHDIPS 3.2t 45%CG 300nit narrow flat LCLW (sPCBA)I2C,NV156FHM-T07 V8.1) 5D10W46422 Replacement Screen Display",460.99,,"Line 2093"
434576,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 15.6"" FHD Anti-Glare TN 220nit 3 sides Narrow Bezel 5D10R41287 Replacement Screen Display",236.39,,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, (3 sides Narrow Bezel) 5D10R41287 Replacement Screen Display"
434577,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 15.6"" HD Anti-Glare TN 220nit 3 sides Narrow Bezel 5D10S74987 Replacement Screen Display",209.73,,"Lenovo LCD Panel, 15.6"", HD, Anti-Glare, TN, 220nit, (3 sides Narrow Bezel) 5D10S74987 Replacement Screen Display"
,"Dup title",,"Lenovo LCD Panel, 15.6"", HD, Anti-Glare, TN, 220nit, 45%NTSC, N156BGA-EA3 C3 5D10W69514 Replacement Screen Display",195.01,,"Line 3078"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, Non-Touch, IPS, 250nits, B156XTN08.1 3B HDT AGSNB 5D11A58634 Replacement Screen Display",273.15,,"Line 3084"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 45%CG, AU B156HTN06.1 9A 5D11D96483 Replacement Screen Display",317.57,,"Line 3079"
434578,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 15.6"" HD Touch Anti-Glare TN 220nit Boe NT156WHM-T02 V8.0 5D10T05360 Replacement Screen Display",434.15,,"Lenovo LCD Panel, 15.6"", HD, Touch, Anti-Glare, TN, 220nit, BO NT156WHM-T02 V8.0 5D10T05360 Replacement Screen Display"
434579,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 15.6"" FHD Anti-Glare TN 220nit 3 sides Narrow Bezel 5D10R41285 Replacement Screen Display",317.57,,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, (3 sides Narrow Bezel) 5D10R41285 Replacement Screen Display"
434580,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 15.6"" FHD Anti-Glare TN 220nit 45%NTSC n156hga-ea3 Rev.C2 5D10W69518 Replacement Screen Display",317.57,,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, 45%NTSC, N156HGA-EA3 C2 5D10W69518 Replacement Screen Display"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, Non-Touch, IPS, 300nits, LG LP156WFH-SPP1 FHDI AG, S360-15 5D11A41183 Replacement Screen Display",238.19,,"Line 1847"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-Glare, TN, 250nit, 45%NTSC,INX N156HGA-EA3 C5 5D11J33858 Replacement Screen Display",212.15,,"Line 3106"
434581,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 17.3"" FHD Non Touch Anti-Glare IPS 300nit 72%NTSC 60Hz 5D11B38464 Replacement Screen Display",506.2,,"Lenovo LCD Panel, 17.3"", FHD, Non-Touch, Anti-Glare, IPS, 300nit, 72%NTSC (60Hz) 5D11B38464 Replacement Screen Display"
,"Dup title",,"Lenovo LCD Panel, 14"", HD, Anti-glare, BO NT140WHM-N43 V8.3 5D10W73201 Replacement Screen Display",189.07,,"Line 2061"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, Non-Touch, TN, 250nits, IN N140HGA-EA1 C5 5D11C12732 Replacement Screen Display",214.37,,"Line 3098"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, TN, 250nit, 45%NTSC, BO NT140FHM-N45 V8.1 5D11B81385 Replacement Screen Display",216.37,,"Line 1832"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, IPS, 250nit, 45%NTSC - NV140FHM-N48 V8.3 5D10W91001 Replacement Screen Display",242.15,,"Line 1825"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, IPS, 250nit, 45%NTSC - NV140FHM-N48 V8.3 5D10W91001 Replacement Screen Display",242.15,,"Line 1825"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Non-Touch, TN, Anti-Glare, 220nit, N140HGA-EA1 5D10W73203 Replacement Screen Display",214.37,,"Line 3075"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, IPS, 250nit, 45%NTSC - NV140FHM-N48 V8.3 5D10W91001 Replacement Screen Display",242.15,,"Line 1825"
434582,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 14"" FHD Non Touch Anti-glare IPS 250nit 45%NTSC LP140WFH SPD5 5D11F23096 Replacement Screen Display",363.24,,"Lenovo LCD Panel, 14"", FHD, Non-Touch, Anti-glare, IPS, 250nit, 45%NTSC, LP140WFH SPD5 5D11F23096 Replacement Screen Display"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Non-Touch, TN, Anti-Glare, 220nit, N140HGA-EA1 5D10W73203 Replacement Screen Display",214.37,,"Line 3075"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, IPS, 250nit, 45%NTSC - NV140FHM-N48 V8.3 5D10W91001 Replacement Screen Display",242.15,,"Line 1825"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, Non-Touch, TN, 250nits, IN N140HGA-EA1 C5 5D11C12732 Replacement Screen Display",214.37,,"Line 3098"
,"Dup title",,"Lenovo Display, 14"", FHD, Non-Touch, Anti-glare, IPS, 300nit, 45% NTSC, B140HAN04.E 0A 5D10W87245 Replacement Screen Display",248.62,,"Line 1833"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, Non-Touch, IPS, 300nits, LG LP156WFH-SPP1 FHDI AG, S360-15 5D11A41183 Replacement Screen Display",238.19,,"Line 1847"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-Glare, TN, 250nit, 45%NTSC,AUO B156HTN06.2 1A 5D11F30432 Replacement Screen Display",216.11,,"Line 1861"
,"Dup title",,"Lenovo FRU LCD SD10W73241( THOR BOE 15.6'' FHDIPS 3.2t 45%CG 300nit narrow flat LCLW (sPCBA)I2C,NV156FHM-T07 V8.1) 5D10W46422 Replacement Screen Display",460.99,,"Line 2093"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, (3 sides Narrow Bezel) 5D10R41285 Replacement Screen Display",317.57,,"Line 3116"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, 45%NTSC, N156HGA-EA3 C2 5D10W69518 Replacement Screen Display",317.57,,"Line 3117"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, (3 sides Narrow Bezel) 5D10R41287 Replacement Screen Display",236.39,,"Line 3110"
,"Dup title",,"Lenovo LCD Panel, 15.6"", HD, Anti-Glare, TN, 220nit, 45%NTSC, N156BGA-EA3 C3 5D10W69514 Replacement Screen Display",195.01,,"Line 3078"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 45%CG, AU B156HTN06.1 9A 5D11D96483 Replacement Screen Display",317.57,,"Line 3079"
,"Dup title",,"Lenovo LCD Panel, 15.6"", HD, Touch, Anti-Glare, TN, 220nit, BO NT156WHM-T02 V8.0 5D10T05360 Replacement Screen Display",434.15,,"Line 3115"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, 45%NTSC, N156HGA-EA3 C2 5D10W69518 Replacement Screen Display",317.57,,"Line 3117"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, (3 sides Narrow Bezel) 5D10R41285 Replacement Screen Display",317.57,,"Line 3116"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, (3 sides Narrow Bezel) 5D10R41287 Replacement Screen Display",236.39,,"Line 3110"
,"Dup title",,"Lenovo LCD Panel, 15.6"", HD, Anti-Glare, TN, 220nit, (3 sides Narrow Bezel) 5D10S74987 Replacement Screen Display",209.73,,"Line 3111"
,"Dup title",,"Lenovo LCD Panel, 15.6"", HD, Touch, Anti-Glare, TN, 220nit, BO NT156WHM-T02 V8.0 5D10T05360 Replacement Screen Display",434.15,,"Line 3115"
,"Dup title",,"Lenovo LCD Panel, 15.6"", HD, Anti-Glare, TN, 220nit, 45%NTSC, N156BGA-EA3 C3 5D10W69514 Replacement Screen Display",195.01,,"Line 3078"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, 45%NTSC, N156HGA-EA3 C2 5D10W69518 Replacement Screen Display",317.57,,"Line 3117"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, (3 sides Narrow Bezel) 5D10R41285 Replacement Screen Display",317.57,,"Line 3116"
,"Dup title",,"Lenovo LCD Panel, 15.6"", HD, Touch, Anti-Glare, TN, 220nit, BO NT156WHM-T02 V8.0 5D10T05360 Replacement Screen Display",434.15,,"Line 3115"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, TN, 220nit, 45%NTSC, N156HGA-EA3 C2 5D10W69518 Replacement Screen Display",317.57,,"Line 3117"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-Glare, TN, 250nit, 45%NTSC,AUO B156HTN06.2 1A 5D11F30432 Replacement Screen Display",216.11,,"Line 1861"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, Non-Touch, IPS, 300nits, LG LP156WFH-SPP1 FHDI AG, S360-15 5D11A41183 Replacement Screen Display",238.19,,"Line 1847"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-Glare, TN, 250nit, 45%NTSC,INX N156HGA-EA3 C5 5D11J33858 Replacement Screen Display",212.15,,"Line 3106"
,"Dup title",,"Lenovo FRU LCD SD10W73241( THOR BOE 15.6'' FHDIPS 3.2t 45%CG 300nit narrow flat LCLW (sPCBA)I2C,NV156FHM-T07 V8.1) 5D10W46422 Replacement Screen Display",460.99,,"Line 2093"
434583,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Assembly 17.3"" FHD Non Touch Anti-Glare IPS 300nit 72%NTSC 81WC FHD 5D10S39639 Replacement Screen Display",524,,"Lenovo LCD Assembly, 17.3"", FHD, Non-Touch, Anti-Glare, IPS, 300nit, 72%NTSC, 81WC FHD 5D10S39639 Replacement Screen Display"
434584,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 17.3"" FHD Anti-Glare IPS 300nit Boe NV173FHM-N4K V8.0 60Hz 5D11B79338 Replacement Screen Display",479.36,,"Lenovo LCD Panel, 17.3"", FHD, Anti-Glare, IPS, 300nit, BO NV173FHM-N4K V8.0 (60Hz) 5D11B79338 Replacement Screen Display"
434585,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Assembly 17.3"" FHD IPS Anti-Glare 82KV 5D10S39698 Replacement Screen Display",545.62,,"Lenovo LCD Assembly, 17.3"", FHD, IPS, Anti-Glare, 82KV 5D10S39698 Replacement Screen Display"
434586,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Assembly 17.3"" HD+ Non Touch Anti-Glare TN 250nit 60%NTSC 81WC HD 5D10S39640 Replacement Screen Display",404.18,,"Lenovo LCD Assembly, 17.3"", HD+, Non-Touch, Anti-Glare, TN, 250nit, 60%NTSC, 81WC HD 5D10S39640 Replacement Screen Display"
,"Dup title",,"Lenovo LCD Assembly, 17.3"", FHD, Non-Touch, Anti-Glare, IPS, 300nit, 72%NTSC, 81WC FHD 5D10S39639 Replacement Screen Display",524,,"Line 3156"
,"Dup title",,"Lenovo LCD Panel, 17.3"", FHD, Non-Touch, Anti-Glare, IPS, 300nit, 72%NTSC (60Hz) 5D11B38464 Replacement Screen Display",506.2,,"Line 3120"
434587,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Assembly 17.3"" FHD IPS Anti-Glare 82H9 5D10S39697 Replacement Screen Display",539.84,,"Lenovo LCD Assembly, 17.3"", FHD, IPS, Anti-Glare, 82H9 5D10S39697 Replacement Screen Display"
434588,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Assembly 17.3"" HD Anti-Glare 82H9 5D10S39696 Replacement Screen Display",407.92,,"Lenovo LCD Assembly, 17.3"", HD, TN, Anti-Glare, 82H9 5D10S39696 Replacement Screen Display"
434589,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 17.3"" HD+ Anti-Glare Non Touch TN 250nits B173RTN03.0 2A HD+T AG 5D11B01099 Replacement Screen Display",280.87,,"Lenovo LCD Panel, 17.3"", HD+, Anti-Glare, Non-Touch, TN, 250nits, B173RTN03.0 2A HD+T AG 5D11B01099 Replacement Screen Display"
,"Dup title",,"Lenovo LCD Panel, 17.3"", FHD, Anti-Glare, IPS, 300nit, BO NV173FHM-N4K V8.0 (60Hz) 5D11B79338 Replacement Screen Display",479.36,,"Line 3157"
434590,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 15.6"" WQHD 350nits LGD LP156QHG-SPR1 5D11D04807 Replacement Screen Display",570.64,,"Lenovo LCD Panel, 15.6"", WQHD, 350nits, LGD LP156QHG-SPR1 5D11D04807 Replacement Screen Display"
434591,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 15.6"" WQHD Anti-glare IPS 350nit 100%sRGB BOE NE156QHM-NY4 V8.0 5D11D04810 Replacement Screen Display",593.12,,"Lenovo LCD Panel, 15.6"", WQHD, Anti-glare, IPS, 350nit, 100%sRGB, BOE NE156QHM-NY4 V8.0 5D11D04810 Replacement Screen Display"
434592,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 15.6"" FHD Non Touch Anti-glare IPS 300nit 100%sRGB B156HAN12.H 2A 5D11D96482 Replacement Screen Display",487.85,,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-glare, IPS, 300nit, 100%sRGB, B156HAN12.H 2A 5D11D96482 Replacement Screen Display"
434593,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 15.6"" FHD Anti-Glare Non Touch IPS 300nits LG LP156WFG-SPT3 FHD AG 5D11D96861 Replacement Screen Display",487.85,,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, Non-Touch, IPS, 300nits, LG LP156WFG-SPT3 FHDI AG 5D11D96861 Replacement Screen Display"
,"Dup title",,"Lenovo LCD Display 15.6"", FHD, Non-Touch, Anti-Glare, IPS, 250nit, 45% NTSC, SD10M34127, NV156FHM-N48 V8.2 02DA366 Replacement Screen Display",309.69,,"Line 1851"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-glare, IPS, 300nit, 100%sRGB, B156HAN12.H 2A 5D11D96482 Replacement Screen Display",487.85,,"Line 3168"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, Non-Touch, IPS, 300nits, LG LP156WFG-SPT3 FHDI AG 5D11D96861 Replacement Screen Display",487.85,,"Line 3169"
434594,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo FRU Y560 LGD LCD 15.6"" FHD IPS 2.6t 300nit narrow3.25 AG SRGB100% 165Hz 5D11B36357 Replacement Screen Display",487.85,,"Lenovo FRU Y560 LGD LCD 15.6 FHD IPS 2.6t 300nit narrow3.25 AG SRGB100% 165Hz 5D11B36357 Replacement Screen Display"
434595,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 16"" WQXGA Anti-Glare Non Touch IPS 350nits AUO B160UAN01.P 0A 16.0"" WUXGA 5D11F50180 Replacement Screen Display",538.74,,"Lenovo LCD Panel, 16"", WQXGA, Anti-Glare, Non-Touch, IPS, 350nits, AUO B160UAN01.P 0A 16.0 WUX 5D11F50180 Replacement Screen Display"
434596,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 15.6"" FHD Non Touch Anti-glare IPS 250nit 45%NTSC BOE NV156FHM-NX1 V8.1 5D11F52373 Replacement Screen Display",342.39,,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-glare, IPS, 250nit, 45%NTSC, BOE NV156FHM-NX1 V8.1 5D11F52373 Replacement Screen Display"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-glare, IPS, 300nit, 100%sRGB, B156HAN12.H 2A 5D11D96482 Replacement Screen Display",487.85,,"Line 3168"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Anti-Glare, Non-Touch, IPS, 300nits, LG LP156WFG-SPT3 FHDI AG 5D11D96861 Replacement Screen Display",487.85,,"Line 3169"
434597,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo FRU Y560 BOE LCD 15.6"" FHD IPS 2.6t 300nit narrow3.25 AG SRGB100% 165Hz 5D11B36353 Replacement Screen Display",487.85,,"Lenovo FRU Y560 BOE LCD 15.6 FHD IPS 2.6t 300nit narrow3.25 AG SRGB100% 165Hz 5D11B36353 Replacement Screen Display"
,"Dup title",,"Lenovo FRU Y560 LGD LCD 15.6 FHD IPS 2.6t 300nit narrow3.25 AG SRGB100% 165Hz 5D11B36357 Replacement Screen Display",487.85,,"Line 3173"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-glare, IPS, 250nit, 45%NTSC, BOE NV156FHM-NX1 V8.1 5D11F52373 Replacement Screen Display",342.39,,"Line 3175"
,"Dup title",,"Lenovo LCD Panel, 15.6"", FHD, Non-Touch, Anti-glare, IPS, 250nit, 45%NTSC, BOE NV156FHM-NX1 V8.1 5D11F52373 Replacement Screen Display",342.39,,"Line 3175"
434598,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD MN156HGA-EBBFHD-INX 5D10K93436 Replacement Screen Display",231.95,,"Lenovo LCDMN156HGA-EBBFHD-INX 5D10K93436 Replacement Screen Display"
434599,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD MB156HTN03.9H:0BFHD-AUO 5D10K81095 Replacement Screen Display",231.95,,"Lenovo LCDMB156HTN03.9H:0BFHD-AUO 5D10K81095 Replacement Screen Display"
,"Dup title",,"Lenovo DISPLAY IN N156BGA-EB2 HDT - S NB 5D10K81084 Replacement Screen Display",499,,"Line 3088"
,"Dup title",,"Lenovo DISPLAY IN N156BGA-EB2 HDT - S NB 5D10K81084 Replacement Screen Display",499,,"Line 3088"
,"Dup title",,"Lenovo LCDMB156HTN03.9H:0BFHD-AUO 5D10K81095 Replacement Screen Display",231.95,,"Line 3183"
,"Dup title",,"Lenovo LCDMN156HGA-EBBFHD-INX 5D10K93436 Replacement Screen Display",231.95,,"Line 3182"
,"Dup title",,"Lenovo DISPLAY IN N156BGA-EB2 HDT - S NB 5D10K81084 Replacement Screen Display",499,,"Line 3088"
,"Dup title",,"Lenovo LCDMB156HTN03.9H:0BFHD-AUO 5D10K81095 Replacement Screen Display",231.95,,"Line 3183"
434600,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD 14"" FHD N140HGE-EAA REV.C4 VOL BSQ 5D10K93439 Replacement Screen Display",499,,
434601,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo DISPLAY IN N156HGA-EAB FHDT AG NB 5D10K93435 Replacement Screen",289.74,,"Lenovo DISPLAY IN N156HGA-EAB FHDT AG - NB 5D10K93435 Replacement Screen Display"
,"Dup title",,"Lenovo LCD 15.6"" HD N156BGA-EA2 REV.C1 VOL BSQ 5D10K81086 Replacement Screen Display",499,,"Line 3090"
,"Dup title",,"Lenovo DISPLAY IN N156HGA-EAB FHDT AG - NB 5D10K93435 Replacement Screen Display",289.74,,"Line 3191"
,"Dup title",,"Lenovo LCD 15.6"" HD N156BGA-EA2 REV.C1 VOL BSQ 5D10K81086 Replacement Screen Display",499,,"Line 3090"
,"Dup title",,"Lenovo LCD 15.6"" HD N156BGA-EA2 REV.C1 VOL BSQ 5D10K81086 Replacement Screen Display",499,,"Line 3090"
,"Dup title",,"Lenovo DISPLAY IN N156HGA-EAB FHDT AG - NB 5D10K93435 Replacement Screen Display",289.74,,"Line 3191"
,"Dup title",,"Lenovo LCD 15.6"" HD N156BGA-EA2 REV.C1 VOL BSQ 5D10K81086 Replacement Screen Display",499,,"Line 3090"
,"Dup title",,"Lenovo DISPLAY IN N156HGA-EAB FHDT AG - NB 5D10K93435 Replacement Screen Display",289.74,,"Line 3191"
,"Dup title",,"Lenovo LCD 15.6"" HD N156BGA-EA2 REV.C1 VOL BSQ 5D10K81086 Replacement Screen Display",499,,"Line 3090"
,"Dup title",,"Lenovo DISPLAY IN N156HGA-EAB FHDT AG - NB 5D10K93435 Replacement Screen Display",289.74,,"Line 3191"
,"Dup title",,"Lenovo DISPLAY, 14"", HD, N140BGA-EA3, Non-Touch, Anti-Glare, TN, 220nit 5D10K85755 Replacement Screen Display",499,,"Line 3089"
,"Dup title",,"Lenovo DISPLAY, 14"", HD, N140BGA-EA3, Non-Touch, Anti-Glare, TN, 220nit 5D10K85755 Replacement Screen Display",499,,"Line 3089"
,"Dup title",,"Lenovo DISPLAY IN N156HGA-EAB FHDT AG - NB 5D10K93435 Replacement Screen Display",289.74,,"Line 3191"
,"Dup title",,"Lenovo LCD 15.6"" HD N156BGA-EA2 REV.C1 VOL BSQ 5D10K81086 Replacement Screen Display",499,,"Line 3090"
434602,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo BOE 15.6"" HD panel add to G330 5D10R26920 Replacement Screen Display",499,,
,"Dup title",,"Lenovo BOE 15.6"" HD panel add to G330 5D10R26920 Replacement Screen Display",499,,"Line 3205"
434603,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo BOE 15.6"" FHD TN Panel EC on E53/V330 5D10Q90268 Replacement Screen Display",289.74,,
,"Dup title",,"Lenovo DISPLAY IN N156HGA-EAB FHDT AG - NB 5D10K93435 Replacement Screen Display",289.74,,"Line 3191"
,"Dup title",,"Lenovo BOE 15.6"" FHD TN Panel EC on E53/V330 5D10Q90268 Replacement Screen Display",289.74,,"Line 3207"
,"Dup title",,"Lenovo BOE 15.6"" HD panel add to G330 5D10R26920 Replacement Screen Display",499,,"Line 3205"
,"Dup title",,"Lenovo LCD 15.6"" HD N156BGA-EA2 REV.C1 VOL BSQ 5D10K81086 Replacement Screen Display",499,,"Line 3090"
,"Dup title",,"Lenovo BOE 15.6"" FHD TN Panel EC on E53/V330 5D10Q90268 Replacement Screen Display",289.74,,"Line 3207"
,"Dup title",,"Lenovo BOE 15.6"" HD panel add to G330 5D10R26920 Replacement Screen Display",499,,"Line 3205"
,"Dup title",,"Lenovo LCD 15.6"" HD N156BGA-EA2 REV.C1 VOL BSQ 5D10K81086 Replacement Screen Display",499,,"Line 3090"
,"Dup title",,"Lenovo DISPLAY IN N156HGA-EAB FHDT AG - NB 5D10K93435 Replacement Screen Display",289.74,,"Line 3191"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, IPS, 250nit, 45%NTSC - NV140FHM-N48 V8.3 5D10W91001 Replacement Screen Display",242.15,,"Line 1825"
434604,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Assembly 17.3"" HD Touch Anti-Glare IPS B11HDW/GSEN/EMR GLKR_D 5D11D01448 Replacement Screen Display",343.29,,"Lenovo LCD Assembly, 17.3"", HD, Touch, Anti-Glare, IPS, B11HDW/GSEN/EMR GLKR_D 5D11D01448 Replacement Screen Display"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, Non-Touch, TN, 250nits, IN N140HGA-EA1 C5 5D11C12732 Replacement Screen Display",214.37,,"Line 3098"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Anti-Glare, TN, 250nit, 45%NTSC, BO NT140FHM-N45 V8.1 5D11B81385 Replacement Screen Display",216.37,,"Line 1832"
,"Dup title",,"Lenovo LCD Panel, 14"", FHD, Non-Touch, Anti-glare, IPS, 300nit, 100%sRGB, N140HCG-EQ1 C1 5D10W69523 Replacement Screen Display",417.91,,"Line 1828"
,"Dup title",,"Lenovo FRU LCD SD10W73241( THOR BOE 15.6'' FHDIPS 3.2t 45%CG 300nit narrow flat LCLW (sPCBA)I2C,NV156FHM-T07 V8.1) 5D10W46422 Replacement Screen Display",460.99,,"Line 2093"
434605,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo LCD Panel 14"" 2.8K Non Touch Anti-glare IPS 400nit CSO MNE007ZA1-3 5D11D19217 Replacement Screen Display",488.77,,"Lenovo LCD Panel, 14"", 2.8K, Non-Touch, Anti-glare, IPS, 400nit, CSO MNE007ZA1-3 5D11D19217 Replacement Screen Display"
